Report_Number, Iceberg_Number, X_Value, Y_Value, Z_Value
11, R11I03, 47.1764, 50.88131, 40
11, R11I03, 49.8381, 51.31072, 40
11, R11I03, 49.6569, 54.6966, 40
11, R11I03, 53.0798, 56.48063, 40
11, R11I03, 52.146, 57.26752, 40
11, R11I03, 51.3454, 55.96263, 40
11, R11I03, 52.0395, 54.67377, 40
11, R11I03, 52.6878, 55.06005, 40
11, R11I03, 53.0798, 56.48063, 40
11, R11I03, -58.157, 38.054, 37.5
11, R11I03, -48.547, 45.2296, 37.5
11, R11I03, -48.121, 42.1681, 37.5
11, R11I03, -44.115, 47.2322, 37.5
11, R11I03, -38.451, 49.98003, 37.5
11, R11I03, -15.68, 54.52309, 37.5
11, R11I03, 22.88297, 59.377, 37.5
11, R11I03, 33.5968, 59.5726, 37.5
11, R11I03, 36.6833, 55.12424, 37.5
11, R11I03, 37.752, 41.9839, 37.5
11, R11I03, 40.1243, 36.779, 37.5
11, R11I03, 46.1162, 23.382, 37.5
11, R11I03, 55.5577, 15.427, 37.5
11, R11I03, 58.0941, 19.053, 37.5
11, R11I03, 59.9553, 19.561, 37.5
11, R11I03, 68.6235, 16.259, 37.5
11, R11I03, 66.545, 19.986, 37.5
11, R11I03, 65.0873, 22.791, 37.5
11, R11I03, 66.5076, 22.284, 37.5
11, R11I03, 68.6339, 20.514, 37.5
11, R11I03, 70.51051, 18.61, 37.5
11, R11I03, 65.5692, 27.413, 37.5
11, R11I03, 52.2708, 41.1166, 37.5
11, R11I03, 42.5182, 48.85984, 37.5
11, R11I03, 40.3302, 47.3259, 37.5
11, R11I03, 39.1548, 50.92557, 37.5
11, R11I03, 39.451, 53.99449, 37.5
11, R11I03, 38.8785, 59.6428, 37.5
11, R11I03, 44.2071, 65.8738, 37.5
11, R11I03, 46.0596, 64.3885, 37.5
11, R11I03, 46.7603, 67.4941, 37.5
11, R11I03, 49.3993, 69.2183, 37.5
11, R11I03, 50.8305, 67.8483, 37.5
11, R11I03, 54.4839, 70.934, 37.5
11, R11I03, 61.6739, 73.0384, 37.5
11, R11I03, 69.6328, 73.8942, 37.5
11, R11I03, 72.049, 71.256, 37.5
11, R11I03, 73.3271, 71.3169, 37.5
11, R11I03, 70.8649, 78.8814, 37.5
11, R11I03, 77.16541, 85.2536, 37.5
11, R11I03, 81.1022, 89.0966, 37.5
11, R11I03, 84.7423, 92.20741, 37.5
11, R11I03, 88.1217, 93.2663, 37.5
11, R11I03, 93.4502, 97.186, 37.5
11, R11I03, 95.1717, 98.1736, 37.5
11, R11I03, 103.6544, 104.8985, 37.5
11, R11I03, 109.6557, 104.1378, 37.5
11, R11I03, 114.4415, 90.4541, 37.5
11, R11I03, 115.8979, 70.9226, 37.5
11, R11I03, 120.6324, 52.36703, 37.5
11, R11I03, 127.558, 34.657, 37.5
11, R11I03, 136.504, 20.707, 37.5
11, R11I03, 138.971, 18.045, 37.5
11, R11I03, 141.081, 6.241001, 37.5
11, R11I03, 140.964, -0.5950012, 37.5
11, R11I03, 139.47, -6.681999, 37.5
11, R11I03, 132.209, -17.309, 37.5
11, R11I03, 115.0138, -20.034, 37.5
11, R11I03, 95.06, -16.866, 37.5
11, R11I03, 79.5671, -19.759, 37.5
11, R11I03, 62.3091, -25.293, 37.5
11, R11I03, 51.5819, -35.661, 37.5
11, R11I03, 38.8381, -38.542, 37.5
11, R11I03, 24.16436, -39.419, 37.5
11, R11I03, 11.735, -38.963, 37.5
11, R11I03, -8.395, -41.872, 37.5
11, R11I03, -42.487, -51.73, 37.5
11, R11I03, -66.982, -60.91, 37.5
11, R11I03, -90.8, -67.5, 37.5
11, R11I03, -97.2, -65.48, 37.5
11, R11I03, -94.93, -57.39, 37.5
11, R11I03, -96.12, -50.488, 37.5
11, R11I03, -98.4, -46.412, 37.5
11, R11I03, -98.09, -30.808, 37.5
11, R11I03, -95.28, -21.713, 37.5
11, R11I03, -86.76, -2.896, 37.5
11, R11I03, -77.61, 3.300999, 37.5
11, R11I03, -75.797, 10.337, 37.5
11, R11I03, -69.334, 17.704, 37.5
11, R11I03, -66.764, 25.192, 37.5
11, R11I03, -58.157, 38.054, 37.5
11, R11I03, -54.974, 40.2508, 35
11, R11I03, -47.974, 47.4553, 35
11, R11I03, -44.261, 54.39093, 35
11, R11I03, -40.945, 61.4679, 35
11, R11I03, -40.023, 63.9318, 35
11, R11I03, -12.852, 66.476, 35
11, R11I03, 9.617, 72.8395, 35
11, R11I03, 18.4615, 71.4083, 35
11, R11I03, 31.64253, 72.6628, 35
11, R11I03, 33.41263, 70.0196, 35
11, R11I03, 34.2097, 69.5971, 35
11, R11I03, 34.4274, 74.1498, 35
11, R11I03, 40.0758, 76.0971, 35
11, R11I03, 41.8117, 74.7102, 35
11, R11I03, 42.4306, 74.7781, 35
11, R11I03, 42.7087, 77.1227, 35
11, R11I03, 45.4439, 78.5701, 35
11, R11I03, 47.6094, 77.2205, 35
11, R11I03, 47.6722, 78.6318, 35
11, R11I03, 56.8512, 82.1376, 35
11, R11I03, 63.7551, 80.3352, 35
11, R11I03, 64.2907, 82.0645, 35
11, R11I03, 61.379, 85.6795, 35
11, R11I03, 65.8475, 90.9341, 35
11, R11I03, 76.898, 97.8192, 35
11, R11I03, 79.2675, 101.987, 35
11, R11I03, 85.32, 108.6192, 35
11, R11I03, 88.5917, 108.5194, 35
11, R11I03, 88.8171, 109.0845, 35
11, R11I03, 90.6061, 109.4516, 35
11, R11I03, 98.8548, 116.3986, 35
11, R11I03, 104.1285, 114.9066, 35
11, R11I03, 106.4667, 116.5081, 35
11, R11I03, 110.0066, 101.9632, 35
11, R11I03, 118.8734, 53.8474, 35
11, R11I03, 130.852, 29.58, 35
11, R11I03, 136.278, 18.808, 35
11, R11I03, 141.575, -3.956001, 35
11, R11I03, 138.418, -11.321, 35
11, R11I03, 126.425, -20.328, 35
11, R11I03, 109.9068, -20.468, 35
11, R11I03, 94.7337, -17.447, 35
11, R11I03, 85.9318, -18.059, 35
11, R11I03, 61.7917, -26.297, 35
11, R11I03, 49.6439, -37.074, 35
11, R11I03, 29.97326, -40.096, 35
11, R11I03, 15.3364, -40.007, 35
11, R11I03, 1.172001, -40.971, 35
11, R11I03, -39.597, -51.79, 35
11, R11I03, -69.005, -62, 35
11, R11I03, -77.03, -64.18, 35
11, R11I03, -92.71, -68.75, 35
11, R11I03, -98.36, -62.96, 35
11, R11I03, -96.27, -51.85, 35
11, R11I03, -97.08, -51.65, 35
11, R11I03, -99.43, -50.885, 35
11, R11I03, -100.03, -48.667, 35
11, R11I03, -99.11, -47.206, 35
11, R11I03, -98.45, -40.698, 35
11, R11I03, -98.05, -36.801, 35
11, R11I03, -95.51, -19.624, 35
11, R11I03, -85.1, -1.035, 35
11, R11I03, -78.49, 5.373001, 35
11, R11I03, -75.462, 12.898, 35
11, R11I03, -68.629, 21.14, 35
11, R11I03, -59.257, 37.034, 35
11, R11I03, -54.974, 40.2508, 35
11, R11I03, 84.1287, 2.478001, 35
11, R11I03, 82.6832, 4.838001, 35
11, R11I03, 81.5397, 4.487999, 35
11, R11I03, 82.6037, 2.181999, 35
11, R11I03, 82.7407, 0.8769989, 35
11, R11I03, 81.0676, 0.4360008, 35
11, R11I03, 80.1251, -4.021999, 35
11, R11I03, 80.1452, -8.466, 35
11, R11I03, 79.9503, -10.605, 35
11, R11I03, 80.9781, -9.269001, 35
11, R11I03, 83.33801, -5.215, 35
11, R11I03, 84.1287, 2.478001, 35
11, R11I03, -46.932, 51.54824, 32.5
11, R11I03, -37.028, 73.451, 32.5
11, R11I03, -10.804, 77.7723, 32.5
11, R11I03, 17.6448, 83.2094, 32.5
11, R11I03, 25.25001, 82.1757, 32.5
11, R11I03, 32.72095, 82.3448, 32.5
11, R11I03, 42.4475, 87.6056, 32.5
11, R11I03, 50.4196, 89.83331, 32.5
11, R11I03, 55.7851, 88.2295, 32.5
11, R11I03, 55.1419, 90.4341, 32.5
11, R11I03, 54.4433, 93.7421, 32.5
11, R11I03, 68.6457, 106.3025, 32.5
11, R11I03, 75.0166, 111.4831, 32.5
11, R11I03, 86.6183, 113.9638, 32.5
11, R11I03, 89.834, 115.45, 32.5
11, R11I03, 96.7257, 119.1971, 32.5
11, R11I03, 107.3444, 117.7771, 32.5
11, R11I03, 109.6617, 105.7763, 32.5
11, R11I03, 117.5825, 65.3814, 32.5
11, R11I03, 134.139, 22.889, 32.5
11, R11I03, 141.809, -6.044998, 32.5
11, R11I03, 126.241, -20.536, 32.5
11, R11I03, 110.4419, -22.434, 32.5
11, R11I03, 95.5863, -18.045, 32.5
11, R11I03, 89.3257, -18.461, 32.5
11, R11I03, 67.0987, -23.446, 32.5
11, R11I03, 58.2623, -30.676, 32.5
11, R11I03, 42.0326, -39.991, 32.5
11, R11I03, 27.77651, -41.313, 32.5
11, R11I03, -13.352, -45.031, 32.5
11, R11I03, -58.238, -59.57, 32.5
11, R11I03, -92.52, -70.69, 32.5
11, R11I03, -98.36, -68.57, 32.5
11, R11I03, -99.41, -64.03, 32.5
11, R11I03, -96.02, -55.16, 32.5
11, R11I03, -96.36, -52.67, 32.5
11, R11I03, -98.15, -51.19, 32.5
11, R11I03, -98.64, -44.374, 32.5
11, R11I03, -98.18, -32.435, 32.5
11, R11I03, -96.07, -19.804, 32.5
11, R11I03, -86.84, -2.250999, 32.5
11, R11I03, -78.57, 7.147999, 32.5
11, R11I03, -75.89, 14.194, 32.5
11, R11I03, -70.89, 20.404, 32.5
11, R11I03, -63.796, 31.547, 32.5
11, R11I03, -46.932, 51.54824, 32.5
11, R11I03, -57.291, 41.5963, 30
11, R11I03, -48.941, 53.62616, 30
11, R11I03, -39.909, 71.3391, 30
11, R11I03, -36.612, 74.9358, 30
11, R11I03, -35.691, 75.0756, 30
11, R11I03, -32.948, 76.2566, 30
11, R11I03, -29.941, 77.4703, 30
11, R11I03, -26.949, 78.8105, 30
11, R11I03, -19.977, 79.6134, 30
11, R11I03, -17.004, 81.6517, 30
11, R11I03, -13.139, 83.9179, 30
11, R11I03, -9.632999, 83.6468, 30
11, R11I03, -7.672001, 86.0252, 30
11, R11I03, 7.905, 89.5688, 30
11, R11I03, 22.74593, 90.3486, 30
11, R11I03, 24.73352, 90.8736, 30
11, R11I03, 25.54104, 90.9976, 30
11, R11I03, 31.33815, 91.6791, 30
11, R11I03, 34.4656, 93.1501, 30
11, R11I03, 43.9537, 98.7853, 30
11, R11I03, 52.3093, 98.5725, 30
11, R11I03, 59.0133, 110.1122, 30
11, R11I03, 64.6899, 112.8858, 30
11, R11I03, 79.638, 112.9955, 30
11, R11I03, 89.594, 117.742, 30
11, R11I03, 101.0068, 122.0336, 30
11, R11I03, 111.2202, 107.8971, 30
11, R11I03, 114.481, 83.3547, 30
11, R11I03, 127.444, 43.3193, 30
11, R11I03, 137.32, 23.012, 30
11, R11I03, 143.716, 2.060001, 30
11, R11I03, 143.302, -6.854, 30
11, R11I03, 130.609, -19.017, 30
11, R11I03, 116.0548, -23.815, 30
11, R11I03, 106.1022, -22.199, 30
11, R11I03, 96.6947, -19.196, 30
11, R11I03, 88.0748, -18.584, 30
11, R11I03, 81.9998, -19.299, 30
11, R11I03, 61.6125, -26.697, 30
11, R11I03, 47.9716, -38.936, 30
11, R11I03, 3.614, -42.706, 30
11, R11I03, -59.978, -60.83, 30
11, R11I03, -87.45, -71.69, 30
11, R11I03, -96.94, -72.22, 30
11, R11I03, -100.17, -64.24, 30
11, R11I03, -96.92, -55.41, 30
11, R11I03, -98.53, -46.454, 30
11, R11I03, -98.4, -31.464, 30
11, R11I03, -97.58, -21.624, 30
11, R11I03, -94.89, -16.99, 30
11, R11I03, -88.42, -4.174, 30
11, R11I03, -85.22, 1.262001, 30
11, R11I03, -79.56, 6.294998, 30
11, R11I03, -77.53, 14.277, 30
11, R11I03, -74.256, 16.094, 30
11, R11I03, -64.506, 32.519, 30
11, R11I03, -57.291, 41.5963, 30
11, R11I03, -50.969, 49.9631, 27.5
11, R11I03, -44.335, 63.5709, 27.5
11, R11I03, -39.457, 72.863, 27.5
11, R11I03, -36.821, 76.5556, 27.5
11, R11I03, -34.188, 77.5557, 27.5
11, R11I03, -31.647, 77.3213, 27.5
11, R11I03, -30.382, 77.8644, 27.5
11, R11I03, -25.755, 79.1865, 27.5
11, R11I03, -23.01, 79.7706, 27.5
11, R11I03, -20.956, 80.2086, 27.5
11, R11I03, -18.039, 81.026, 27.5
11, R11I03, -14.996, 82.7869, 27.5
11, R11I03, -11.09, 83.1492, 27.5
11, R11I03, -8, 86.0035, 27.5
11, R11I03, -5.601, 87.21301, 27.5
11, R11I03, 0.5400009, 89.2122, 27.5
11, R11I03, 18.9269, 90.0775, 27.5
11, R11I03, 23.28324, 94.7958, 27.5
11, R11I03, 28.61068, 93.1909, 27.5
11, R11I03, 38.2003, 99.2861, 27.5
11, R11I03, 50.4161, 100.1583, 27.5
11, R11I03, 52.6051, 101.1969, 27.5
11, R11I03, 57.9924, 112.7001, 27.5
11, R11I03, 66.6272, 114.3238, 27.5
11, R11I03, 87.7399, 116.0396, 27.5
11, R11I03, 100.2997, 122.4076, 27.5
11, R11I03, 109.497, 118.7512, 27.5
11, R11I03, 112.8316, 106.013, 27.5
11, R11I03, 115.2965, 89.9111, 27.5
11, R11I03, 121.5671, 53.10929, 27.5
11, R11I03, 143.107, 4.417999, 27.5
11, R11I03, 137.947, -13.073, 27.5
11, R11I03, 123.787, -22.559, 27.5
11, R11I03, 112.0923, -24.865, 27.5
11, R11I03, 96.788, -19.829, 27.5
11, R11I03, 93.4414, -19.769, 27.5
11, R11I03, 87.5101, -18.321, 27.5
11, R11I03, 61.7817, -26.856, 27.5
11, R11I03, 46.8274, -40.187, 27.5
11, R11I03, 37.9437, -41.513, 27.5
11, R11I03, 34.0612, -41.316, 27.5
11, R11I03, 24.56084, -41.872, 27.5
11, R11I03, 19.2001, -41.83, 27.5
11, R11I03, 1.302, -42.948, 27.5
11, R11I03, -20.434, -48.745, 27.5
11, R11I03, -39.433, -54.54, 27.5
11, R11I03, -69.728, -64.76, 27.5
11, R11I03, -81.31, -69.65, 27.5
11, R11I03, -85.83, -72.61, 27.5
11, R11I03, -95.11, -74.36, 27.5
11, R11I03, -101.42, -70.91, 27.5
11, R11I03, -99.77, -60.92, 27.5
11, R11I03, -97.78, -53.99, 27.5
11, R11I03, -98.27, -40.795, 27.5
11, R11I03, -98.05, -27.771, 27.5
11, R11I03, -97.19, -18.845, 27.5
11, R11I03, -92.26, -3.608002, 27.5
11, R11I03, -90.13, -1.326, 27.5
11, R11I03, -81.46, 6.039001, 27.5
11, R11I03, -77.96, 14.061, 27.5
11, R11I03, -75.021, 15.781, 27.5
11, R11I03, -63.287, 34.28, 27.5
11, R11I03, -58.282, 41.2387, 27.5
11, R11I03, -50.969, 49.9631, 27.5
11, R11I03, -51.608, 50.16128, 25
11, R11I03, -35.778, 78.2481, 25
11, R11I03, -29.978, 77.9137, 25
11, R11I03, -20.712, 79.6058, 25
11, R11I03, -14.245, 81.7282, 25
11, R11I03, -8.602001, 84.3612, 25
11, R11I03, -1.542999, 88.0494, 25
11, R11I03, 6.816, 90.491, 25
11, R11I03, 13.098, 90.56371, 25
11, R11I03, 19.8042, 92.7435, 25
11, R11I03, 22.98302, 95.1177, 25
11, R11I03, 25.44633, 94.46201, 25
11, R11I03, 30.53808, 92.6728, 25
11, R11I03, 37.5373, 98.9757, 25
11, R11I03, 41.9141, 101.091, 25
11, R11I03, 45.4165, 100.8959, 25
11, R11I03, 52.3702, 102.3715, 25
11, R11I03, 56.4988, 109.3948, 25
11, R11I03, 65.08521, 114.6494, 25
11, R11I03, 84.3685, 114.6888, 25
11, R11I03, 95.3214, 121.9014, 25
11, R11I03, 106.3112, 121.7362, 25
11, R11I03, 109.9523, 117.3921, 25
11, R11I03, 113.1312, 99.7248, 25
11, R11I03, 116.5656, 80.3708, 25
11, R11I03, 126.258, 41.4156, 25
11, R11I03, 129.537, 35.487, 25
11, R11I03, 134.978, 23.255, 25
11, R11I03, 138.083, 16.267, 25
11, R11I03, 144.465, -1.221001, 25
11, R11I03, 142.334, -8.532001, 25
11, R11I03, 129.84, -20.55, 25
11, R11I03, 118.8919, -25.171, 25
11, R11I03, 105.8093, -23.998, 25
11, R11I03, 85.6978, -18.307, 25
11, R11I03, 62.2488, -26.336, 25
11, R11I03, 53.0679, -36.255, 25
11, R11I03, 46.9036, -40.655, 25
11, R11I03, 39.9269, -42.22, 25
11, R11I03, -10.667, -47.738, 25
11, R11I03, -47.341, -57.29, 25
11, R11I03, -63.121, -63.1, 25
11, R11I03, -87.92, -73.72, 25
11, R11I03, -98.16, -74.77, 25
11, R11I03, -103.67, -69.99, 25
11, R11I03, -101.94, -66.81, 25
11, R11I03, -98, -56.64, 25
11, R11I03, -98.51, -46.631, 25
11, R11I03, -99.81, -22.016, 25
11, R11I03, -94.44, -8.685001, 25
11, R11I03, -90.85, 0.6479988, 25
11, R11I03, -86.93, 4.630001, 25
11, R11I03, -79.05, 12.012, 25
11, R11I03, -76.032, 16.16, 25
11, R11I03, -68.064, 27.328, 25
11, R11I03, -54.383, 45.9949, 25
11, R11I03, -51.608, 50.16128, 25
11, R11I03, -57.984, 42.8344, 22.5
11, R11I03, -54.034, 49.459, 22.5
11, R11I03, -50.377, 52.86243, 22.5
11, R11I03, -40.678, 77.6551, 22.5
11, R11I03, -35.028, 83.2728, 22.5
11, R11I03, -30.73, 82.7189, 22.5
11, R11I03, -27.293, 83.5253, 22.5
11, R11I03, -22.897, 80.3072, 22.5
11, R11I03, -16.446, 83.4832, 22.5
11, R11I03, -11.578, 84.3421, 22.5
11, R11I03, -7.617001, 86.3443, 22.5
11, R11I03, -1.752001, 88.2469, 22.5
11, R11I03, 3.445, 90.4737, 22.5
11, R11I03, 8.453, 92.67, 22.5
11, R11I03, 18.2689, 90.9737, 22.5
11, R11I03, 21.0365, 94.4795, 22.5
11, R11I03, 23.68891, 95.2515, 22.5
11, R11I03, 29.10099, 93.3315, 22.5
11, R11I03, 33.824, 94.834, 22.5
11, R11I03, 39.1257, 100.658, 22.5
11, R11I03, 44.7326, 100.4198, 22.5
11, R11I03, 50.071, 100.7329, 22.5
11, R11I03, 52.6203, 103.4198, 22.5
11, R11I03, 56.1355, 112.0263, 22.5
11, R11I03, 62.1013, 114.8841, 22.5
11, R11I03, 70.90331, 114.0995, 22.5
11, R11I03, 84.6456, 115.2172, 22.5
11, R11I03, 95.531, 122.1103, 22.5
11, R11I03, 102.0905, 123.1812, 22.5
11, R11I03, 108.5861, 120.5546, 22.5
11, R11I03, 111.951, 103.6046, 22.5
11, R11I03, 117.7404, 71.6595, 22.5
11, R11I03, 133.227, 27.042, 22.5
11, R11I03, 144.297, 0.7799988, 22.5
11, R11I03, 146.358, -1.422001, 22.5
11, R11I03, 146.395, -3.213001, 22.5
11, R11I03, 143.807, -7.285, 22.5
11, R11I03, 137.186, -14.898, 22.5
11, R11I03, 132.52, -20.336, 22.5
11, R11I03, 126.14, -23.332, 22.5
11, R11I03, 114.2896, -26.455, 22.5
11, R11I03, 96.3226, -20.412, 22.5
11, R11I03, 62.59, -26.301, 22.5
11, R11I03, 54.8834, -37.78, 22.5
11, R11I03, 45.2156, -42.404, 22.5
11, R11I03, 19.4315, -43.804, 22.5
11, R11I03, -13.317, -49.094, 22.5
11, R11I03, -20.676, -51.48, 22.5
11, R11I03, -31.007, -54.08, 22.5
11, R11I03, -39.559, -56.41, 22.5
11, R11I03, -54.893, -61.45, 22.5
11, R11I03, -77.46, -70.84, 22.5
11, R11I03, -90.99, -75.05, 22.5
11, R11I03, -96.88, -75.33, 22.5
11, R11I03, -100.18, -74.37, 22.5
11, R11I03, -102.83, -71.86, 22.5
11, R11I03, -101.98, -63.73, 22.5
11, R11I03, -98.79, -55.99, 22.5
11, R11I03, -98.5, -32.965, 22.5
11, R11I03, -100.23, -21.837, 22.5
11, R11I03, -94.64, -8.943001, 22.5
11, R11I03, -92.2, 1.424, 22.5
11, R11I03, -89.97, 2.984001, 22.5
11, R11I03, -89.11, 5.966, 22.5
11, R11I03, -85.49, 8.493, 22.5
11, R11I03, -82.93, 9.960999, 22.5
11, R11I03, -79.93, 12.711, 22.5
11, R11I03, -75.45, 16.633, 22.5
11, R11I03, -69.617, 24.325, 22.5
11, R11I03, -60.5, 39.3865, 22.5
11, R11I03, -57.984, 42.8344, 22.5
11, R11I03, -59.11, 44.1874, 20
11, R11I03, -42.319, 85.7757, 20
11, R11I03, -37.428, 88.1211, 20
11, R11I03, -32.666, 86.7927, 20
11, R11I03, -28.578, 88.8365, 20
11, R11I03, -20.662, 83.3791, 20
11, R11I03, -19.981, 88.5795, 20
11, R11I03, -15.445, 90.4072, 20
11, R11I03, -12.786, 89.5538, 20
11, R11I03, -10.287, 90.3851, 20
11, R11I03, -6.834999, 86.9122, 20
11, R11I03, -0.4780006, 88.4472, 20
11, R11I03, 3.836, 89.6464, 20
11, R11I03, 7.108999, 92.2517, 20
11, R11I03, 11.57, 91.7786, 20
11, R11I03, 15.4464, 90.4001, 20
11, R11I03, 19.7266, 91.8778, 20
11, R11I03, 22.0039, 95.2429, 20
11, R11I03, 29.75797, 93.4006, 20
11, R11I03, 37.3852, 99.4413, 20
11, R11I03, 42.1032, 100.6644, 20
11, R11I03, 51.3043, 101.5037, 20
11, R11I03, 53.9842, 107.2931, 20
11, R11I03, 55.6218, 113.2059, 20
11, R11I03, 57.6128, 114.531, 20
11, R11I03, 62.1811, 115.2038, 20
11, R11I03, 67.1805, 115.406, 20
11, R11I03, 81.0317, 115.3201, 20
11, R11I03, 85.2196, 115.538, 20
11, R11I03, 88.6448, 117.703, 20
11, R11I03, 98.619, 124.101, 20
11, R11I03, 108.1904, 122.055, 20
11, R11I03, 109.6578, 117.9682, 20
11, R11I03, 112.2646, 99.5493, 20
11, R11I03, 115.4735, 83.2044, 20
11, R11I03, 122.7911, 53.75284, 20
11, R11I03, 137.522, 20.531, 20
11, R11I03, 146.571, -2.687, 20
11, R11I03, 135.596, -21.178, 20
11, R11I03, 123.2099, -28.316, 20
11, R11I03, 115.2618, -28.181, 20
11, R11I03, 94.5785, -20.575, 20
11, R11I03, 88.9681, -19.284, 20
11, R11I03, 85.09081, -18.35, 20
11, R11I03, 59.216, -31.728, 20
11, R11I03, 54.9764, -41.181, 20
11, R11I03, 51.7074, -43.037, 20
11, R11I03, 37.499, -44.713, 20
11, R11I03, 22.1556, -44.733, 20
11, R11I03, 12.597, -45.506, 20
11, R11I03, -12.391, -49.132, 20
11, R11I03, -21.617, -53.24, 20
11, R11I03, -32.189, -54.89, 20
11, R11I03, -39.25, -57.55, 20
11, R11I03, -49.186, -60.24, 20
11, R11I03, -67.233, -66.12, 20
11, R11I03, -75.649, -71.09, 20
11, R11I03, -81.3, -72.99, 20
11, R11I03, -89.51, -75.29, 20
11, R11I03, -99.78, -76.09, 20
11, R11I03, -103.59, -70.03, 20
11, R11I03, -102.02, -63.49, 20
11, R11I03, -98.48, -56.21, 20
11, R11I03, -98.6, -46.608, 20
11, R11I03, -100.79, -17.826, 20
11, R11I03, -97.94, -14.078, 20
11, R11I03, -96.21, -10.779, 20
11, R11I03, -94.87, -4.455002, 20
11, R11I03, -92.7, 5.092999, 20
11, R11I03, -84.77, 9.986, 20
11, R11I03, -74.559, 18.372, 20
11, R11I03, -69.214, 24.896, 20
11, R11I03, -60.248, 41.3111, 20
11, R11I03, -59.11, 44.1874, 20
11, R11I03, -53.122, 61.0541, 17.5
11, R11I03, -45.521, 91.2241, 17.5
11, R11I03, -38.876, 94.2532, 17.5
11, R11I03, -12.349, 97.1986, 17.5
11, R11I03, -2.298, 87.8126, 17.5
11, R11I03, 0.1709995, 91.1576, 17.5
11, R11I03, 10.87, 98.3885, 17.5
11, R11I03, 15.0061, 92.5978, 17.5
11, R11I03, 18.9398, 91.9194, 17.5
11, R11I03, 20.5954, 95.3182, 17.5
11, R11I03, 24.31189, 97.4913, 17.5
11, R11I03, 30.3636, 93.4935, 17.5
11, R11I03, 37.9577, 101.2098, 17.5
11, R11I03, 47.9744, 100.9542, 17.5
11, R11I03, 53.6337, 108.5279, 17.5
11, R11I03, 56.8001, 114.5975, 17.5
11, R11I03, 61.2669, 115.7373, 17.5
11, R11I03, 71.6888, 114.5657, 17.5
11, R11I03, 82.766, 115.8382, 17.5
11, R11I03, 89.1618, 117.7935, 17.5
11, R11I03, 99.804, 123.8544, 17.5
11, R11I03, 106.1066, 123.6609, 17.5
11, R11I03, 108.6262, 121.4067, 17.5
11, R11I03, 112.588, 95.5958, 17.5
11, R11I03, 131.621, 31.582, 17.5
11, R11I03, 141.952, 8.208, 17.5
11, R11I03, 146.802, -4.205002, 17.5
11, R11I03, 145.314, -6.772999, 17.5
11, R11I03, 146.053, -13.903, 17.5
11, R11I03, 138.328, -23.311, 17.5
11, R11I03, 127.598, -28.473, 17.5
11, R11I03, 103.9602, -25.877, 17.5
11, R11I03, 97.0618, -23.351, 17.5
11, R11I03, 91.586, -20.493, 17.5
11, R11I03, 88.6401, -19.8, 17.5
11, R11I03, 85.7976, -18.711, 17.5
11, R11I03, 75.7557, -20.78, 17.5
11, R11I03, 63.707, -25.444, 17.5
11, R11I03, 58.5832, -37.779, 17.5
11, R11I03, 54.9562, -44.153, 17.5
11, R11I03, 43.6523, -45.013, 17.5
11, R11I03, 26.39561, -46.418, 17.5
11, R11I03, 15.8803, -45.999, 17.5
11, R11I03, -8.033001, -49.088, 17.5
11, R11I03, -21.576, -55.17, 17.5
11, R11I03, -28.86, -55.67, 17.5
11, R11I03, -33.726, -56.15, 17.5
11, R11I03, -40.784, -59.83, 17.5
11, R11I03, -44.582, -61.34, 17.5
11, R11I03, -56.403, -62.75, 17.5
11, R11I03, -68.911, -67.31, 17.5
11, R11I03, -73.922, -71.25, 17.5
11, R11I03, -78.96, -73.63, 17.5
11, R11I03, -87.27, -75.16, 17.5
11, R11I03, -97.47, -76.39, 17.5
11, R11I03, -102, -74.01, 17.5
11, R11I03, -104.02, -69.77, 17.5
11, R11I03, -103.06, -64.12, 17.5
11, R11I03, -100.91, -58.67, 17.5
11, R11I03, -99.28, -53.98, 17.5
11, R11I03, -98.31, -41.329, 17.5
11, R11I03, -100.92, -21.221, 17.5
11, R11I03, -99.08, -14.859, 17.5
11, R11I03, -95.94, -8.750999, 17.5
11, R11I03, -95.31, -3.564999, 17.5
11, R11I03, -94.4, 3.660999, 17.5
11, R11I03, -89.59, 7.807999, 17.5
11, R11I03, -81.8, 13.611, 17.5
11, R11I03, -76.352, 17.637, 17.5
11, R11I03, -71.753, 22.793, 17.5
11, R11I03, -62.179, 40.1146, 17.5
11, R11I03, -53.122, 61.0541, 17.5
11, R11I03, -59.498, 47.7073, 15
11, R11I03, -48.371, 89.7735, 15
11, R11I03, -47.257, 100.5231, 15
11, R11I03, -37.635, 102.1616, 15
11, R11I03, -27.461, 104.9583, 15
11, R11I03, -19.222, 103.4723, 15
11, R11I03, -12.618, 102.4235, 15
11, R11I03, -4.768, 97.066, 15
11, R11I03, -3.040001, 103.3876, 15
11, R11I03, 9.7, 106.8524, 15
11, R11I03, 15.7054, 99.4625, 15
11, R11I03, 16.7314, 99.4782, 15
11, R11I03, 21.1963, 105.7869, 15
11, R11I03, 30.47876, 93.9159, 15
11, R11I03, 32.64325, 94.4584, 15
11, R11I03, 34.3399, 106.0878, 15
11, R11I03, 37.415, 107.6209, 15
11, R11I03, 45.1279, 102.1833, 15
11, R11I03, 51.7197, 103.4583, 15
11, R11I03, 53.607, 109.5051, 15
11, R11I03, 52.5251, 118.4921, 15
11, R11I03, 54.7422, 119.4299, 15
11, R11I03, 56.7138, 121.4657, 15
11, R11I03, 61.2115, 119.622, 15
